review_id,user_id,business_id,stars,useful,funny,cool,text,date
IcaEmosUYnsWY2PP_9qktQ,6b5N047Sl-NBGCGpWZF-gg,eZR_RCarPvKESRW0GzFs4g,1.0,0,0,0,"If you want your pizza delivered then DO NOT order your pizza from the Roundtable on Mae Anne Ave.! I have been ordering from that location for the last 5 years and tonight was the very last time. Tonight I had to throw away a cinnamon twist that was COVERED in a variety of hair and lint, it clearly and obviously had been dropped in a dusty corner. Needless to say, I was disgusted! A few months ago I was unable to eat a whole pizza and and 12 garlic twists because it was severely undercooked, or barely cooked whichever way you want to put it. A few months before the ""dough"" delivery I ordered a create your own pizza, it was missing one of the toppings I ordered. Call me picky but I want my pizza and twists Fully Cooked not dough! I want All of the toppings I paid for, not 3 out of 4! Last but definitely not least, I want pizza that is CLEAN, Not dropped on the nasty floor, free of  Hair, Lint or Dust!!! Please!!!!",2018-09-27 04:57:47
2yBCRYzEd__8Q1OGfO5ayQ,NMLqQFQgXWMwKezzWd6kTg,l_slvEnh4v3W8BXF1gYlcQ,2.0,2,0,2,"They have the Dodger games on, therefore my patronage. The crowd is diverse and the ambiance crosses many Latin lines. (dia de los muertos hot chicks on the walls and a menu boasting about Havanaesque Mojitos, I couldn't figure out where the ""Baja"" part came in, though, maybe the ceviche shots?) I've traversed Baja in person enough times to be wary of any place north of San Diego using Baja in the title. I was highly skeptical that any thing would be remotely authentic so I went safe-style and ordered two Corona Lights and their ""queso"" dip because happy hour means any drink is buy one get one for $.25, and the appetizers are pre-made in mass quantity and would be at the table QUICKLY (till 7).  Half a star for a cool happy hour. (Word is they have drinks ready for those of us who work night shifts and are looking for a ""nightcap"" at 7am another half star there)

The wait service only exists on the patio. If you sit within the roofed area (patio was full so the kiddo and I went ""inside"") you must order at the bar where two high-waisted shorts girls in tiny tank tops and tons of foundation and mascara are not only taking the orders of the long line of hungry patrons but also serving plastic cupped Jose Cuervo 'ritas to those sitting around the bar. It took a solid 15 minutes to be acknowledged by one of them to place my order. Management needs a dedicated person to take orders and then dedicated bartenders. The current setup is retarded.

Hats off to the guy who wrote the menu, he was definitely a sweet talker and scam artist. That said, I ordered the queso, which according to the menu writer, had the OPTION of adding chorizo. Vegetarians beware, the happy hour queso includes chorizo, whether you want it or not. Baja Sharkeez nearly saw my half digested stomach contents three bites into my queso dip when I realized that was pork I was eating. FOUL. I can't figure out how I talked myself in to stopping here and actually eating the food.

Anyway, the meat eaters nearby seemed content with their food, but nobody had smiles. There were about eight separate tables reserved for groups and I do know this spot blows up on weekend nights, still not too sure why. (college kids) My daughter liked her microwaved food, ""OK,"" I guess. But she's ten, and ""chicken"" tenders are ""chicken"" tenders.

Final word: I will LIKELY go to Baja Sharkeez again to watch a Dodger game and stick STRICTLY to bottled drinks or simple shots of hand picked liquors. It's nothing to write home about but I like places that feature the Dodger games on their biggest screen so they at least get one more star for that.",2012-08-11 05:06:15
rAWuWhofB5qLYh1jO4KxxQ,G7r65qws0aIe2p9xBQsQAw,-TcixRtn5X3s9UUcs0lYvA,1.0,0,0,0,"Planet Fitness in Indiana are great until the weekend comes and for some reason close at 7... Extremely inconvenient for a person who works late on weekends,  wants to avoid party scene, or just enjoy the gym at night. Seriously needs to change.",2020-02-09 00:46:41
X_t1lCFnSdLqmXASvK0MSw,2piaajea-9EUMy-ooG_OvA,oQ4CvmGvt101lubFGnqzxg,2.0,1,0,0,"That's a big no thanks from me.   Overall the food flavor wasn't horrible, but the cost savings techniques were enough to keep me away from here forever.  Side of slaw was a super tiny scoop.   The hurricane sandwich was the big/small deal.   They are center stackers with a little stack.  Literally enough meat for 1/3 of a sandwich pushed to the center and then cut.  last inch and a half of the sandwich was completely bread on each side.

Provide a good deal for a good price and the customer will tell their friends and keep coming back.  Try to be cheap and provide a bad deal and your customer will tell their friends and never come back.  At what cost do you realize that the cheap sandwich has other costs.",2020-01-27 16:54:52
u2-onZHehsCMn6tZFgsvJg,58p7B-XImFpkBTCDorASxg,Y3T1ZNo6xKPI5I1OYedBvw,1.0,5,0,0,"Nice decor, resonably priced.
They are so consumed with looking up & greeting everyone that walks through the door and it's dangerous while they're cutting your cuticles.

Photo = Infected thumb after being cut by nail tech. Not fun!",2017-05-26 12:00:54
stco32uKImdmitCo7V2Aaw,o1hIcKUofD_B1aUh7Nzztw,lKdX1oHbA8ysTJOTwOZnXw,1.0,1,2,0,"Unethical Business Practice/Fraud!!!  They rarely have the advertised specials in stock and they do not issue rain checks.  This is a scam!  They lure you in with enticing/attractive offers that they do not have, will not get, and they do not offer a substitute or rain check.  Then they tell you a lie of, ""It is because of the covid thing.""  It has nothing to do with the chinese plague!  They hide their sin behind a completely unattached issue.  Don't go there.  Go to Rouses.  They honor their advertised specials!",2021-02-12 17:25:13
frPXB_m_DxZZMqSHSs8ytA,aDv2RSS1LYdmlxAbzha4Rw,cOusUxMKRtYcsMS7pcCIKg,1.0,0,0,0,A bit of a long review however this needs to be public knowledge. We recently bought a 2014 Dodge Ram 2500 diesel from them after spending 6 hours at the dealership on a Saturday waiting for the financing to go through my boyfriend who is a mechanic went to check to see if the truck already had the undercoating installed that had been offered to us. When he was looking under the truck he noticed some coolant he got back and mentioned it to the finance guy who talked to service and they said some must have been spilt during the inspection okay fair enough. We were assured time and time again that the truck was fully inspected. Well we go to pick up the truck on the following Monday we're told we're all good to go so we start the truck with the starter and it almost immediately shuts off. Turns out the safety shut off over rid the starter because there was no fuel in the truck. When the lady we dealt with in sales the truck threw a check engine light so they put in in the shop and found it was only a battery code from the truck being dead. We take the truck home and the next day my boyfriend finds where the coolant was coming from and fixed it himself and then a couple days later when we were driving a service electronic breaking message kept coming up and the cruise control would not work so we booked it in to be serviced. When we brought in the truck they got us to pull up to the door making it seem like the truck was going to be seen today like the lady I booked it with said they had time to do that Friday. We hung out in the city because we do not live close to the dealership and were called a few hours later saying the truck was not going to be seen until Monday to top it if they had no loaner vehicles and would not rent us anything to drive. The dealership reset the computer that was causing the problem and In the mean time they found a transmission leak that was missed by the first person who inspected the truck. We get the truck back and a day later it is doing something it wasn't doing before the computer update the screen on the dash is flashing. Turns out it is the gauge cluster that they quoted us $1600 for and they will not do anything about it or for us. Not even an offer to cover the cost of labor which I have been informed by another dealership that it is only a 1 our job. Needless to say we do not recommend Southtown Chrysler to anyone as it has been an overall terrible experience from the time we signed the papers. Not only were major things over looked in their inspection they do not do anything to help out their customers.,2019-03-08 01:35:48
q3Yo3b9bK2Q8oQYsvnKnVw,mxtLa393H489ubNST2lKuA,b05wsdAVzpZlf7Tg_Ewpww,2.0,1,0,0,"We went to Sullivans last Saturday night for my birthday.  I actually feel bad writing the review because they did try.  Here is my story...We had to go get someone to order our drinks.  We tried two different bottles of wine but they were out of them.  Finally we asked, ""Which ones do you have?""  Our server, God Bless him was trying so hard.  He even sent the manager over becuase he knew things were not going well.  While they smoothed things over and it appeared to be getting better, we waited for over 2 hours to get our food.  We were there for over 3 hours and most of the time we were just waiting.  It is obvious that they were understaffed and need help and I do feel for them, but they should not have taken the amount of reservations they had if they couldn't handle them.",2021-05-17 19:27:12
l44iMsr_GnrBOaSOkCR6Aw,bm2tUuhog7tMu7EqfN7BNw,pVaUMN9McQ2w4y9Y60GW2A,1.0,3,0,1,"Was closed today and didn't even have the decency to place a sign on the door. Inconsiderate of peoples time. On google it showed open and when you call no one answers the phone. Poor service


So I'm editing my review per the response. You do not have a sign on your door you have a sign on the door next-door of the radiology clinic stating that you all are not in for the day. There was no sign on the fast track door.",2022-01-05 17:54:09
TAnNfJOyj_SBOivTjvW9lw,akZoPDWGlAk3OFcmHncoCw,0vi741BLMGl2QPeTXWeG2w,1.0,1,0,0,"I had not been to the Trolley Stop in a couple years. It was always a go-to greasy spoon with decent food and service.
Today, worst service ever. So bad that we walked out after an hour of waiting for our food. The ""hosts"" that seat tables are completely clueless about how to seat a section and notify the server. Then they stand around BS'ing instead of jumping in to help out the servers with refilling drinks, etc. The place is dirty and the kitchen completely disorganized in getting orders out. Such a disaster. Taking this off the list. There are too many other options in New Orleans.",2016-10-22 19:08:23
gXGmX0d0a4u9d_bm6Fv47w,EMZIAVWC0qXD86-LBkyvbA,ZZ8mzJ0ePLZYdyUAM21m_A,2.0,1,0,0,"Sarah could not be any slower! It took an hour and 15 min to do my gel pedicure. The manager said it's ""so she could do a good job""... TWO PEOPLE sat down and started their gel pedicures at the same time as me and we're almost finished with their manicures before I ever started mine. I asked the manager if I could have a different person do my nails and he was rude and said I could leave if I didn't want to wait because ""she was just doing a good job for me"".... why can other techs do a good job in half the time? I don't plan on spending 2.5 hours at the nail salon.",2018-12-21 00:18:05
